devitalized,11,1.39,9,4,VB|JJ,0
diametrical,11,1.39,10,4,JJ,0
disabusing,10,1.39,10,4,VB|NN|JJ,0
disconsolately,14,1.39,13,5,RB,0
discourteously,14,1.39,11,4,RB,0
disembowelling,14,1.39,11,4,VB|NN|JJ,0
disinterred,11,1.39,8,3,VB,0
disobediently,13,1.39,13,5,RB,0
disorganizing,13,1.39,12,5,VB|NN|JJ,0
disputant,9,1.39,10,3,NN|JJ,0
disquietingly,13,1.39,12,5,RB,0
dissimilarly,12,1.39,10,5,RB,0
divergently,11,1.39,10,4,RB,0
domesticates,12,1.39,11,4,VB,0
dreamlessly,11,1.39,9,3,RB,0
effervescing,12,1.39,8,4,VB|NN|JJ,0
emancipating,12,1.39,11,5,VB|NN|JJ,0
ensconcing,10,1.39,9,3,VB|NN|JJ,0
equivocates,11,1.39,10,4,VB,0
ethnographically,16,1.39,12,5,RB,0
euphorically,12,1.39,9,4,RB,0
execrated,9,1.39,10,4,VB|JJ,0
expiating,9,1.39,9,4,VB,0
expropriates,12,1.39,12,4,VB,0
extemporized,12,1.39,12,4,VB|JJ,0
fictionalizes,13,1.39,11,5,VB,0
fictionalizing,14,1.39,11,5,VB,0
flagellated,11,1.39,10,4,VB|JJ,0
forgetfully,11,1.39,8,4,RB,0
gastronomically,15,1.39,13,5,RB,0
genuflected,11,1.39,12,4,VB|JJ,0
glamorizes,10,1.39,9,4,VB,0
glamorously,11,1.39,9,4,RB,0
heavenwards,11,1.39,8,3,RB,0
hereditarily,12,1.39,12,6,RB,0
HISTOCHEMICAL,13,1.39,12,5,JJ,0
homogenizes,11,1.39,11,5,VB,0
hospitalize,11,1.39,9,4,VB,0
hospitalizing,13,1.39,11,5,VB|NN|JJ,0
humidifies,10,1.39,10,4,VB,0
humiliatingly,13,1.39,13,6,RB,0
husbanding,10,1.39,9,3,VB|NN|JJ,0
HYPERTROPHIED,13,1.39,10,4,VB|JJ,0
hypothecate,11,1.39,9,4,VB,0
immoderately,12,1.39,10,5,RB,0
immutably,9,1.39,9,4,RB,0
imperilling,11,1.39,9,4,VB|NN|JJ,0
impertinently,13,1.39,11,5,RB,0
impetuously,11,1.39,10,4,RB,0
impractically,13,1.39,11,4,RB,0
improvidently,13,1.39,13,5,RB,0
inarticulately,14,1.39,14,6,RB,0
indissolubly,12,1.39,12,5,RB,0
indistinctly,12,1.39,12,4,RB,0
inexpressibly,13,1.39,13,5,RB,0
inextinguishable,16,1.39,15,6,JJ,0
influentially,13,1.39,10,5,RB,0
ingloriously,12,1.39,11,4,RB,0
inhospitably,12,1.39,12,5,RB,0
inoffensively,13,1.39,11,5,RB,0
interpellating,14,1.39,11,5,VB,0
irreducibly,11,1.39,10,5,RB,0
italicizing,11,1.39,10,5,VB|NN|JJ,0
theology's,10,1.39,8,4,encl,0
latinizing,10,1.39,8,4,VB,0
limitlessly,11,1.39,10,4,RB,0
liquefying,10,1.39,9,4,JJ|VB|NN,0
longwindedly,12,1.39,11,4,RB,0
lopsidedly,10,1.39,10,4,RB,0
lucratively,11,1.39,10,4,RB,0
macerating,10,1.39,9,4,VB,0
malapropos,10,1.39,9,4,JJ|RB|NN,0
manoeuvrable,12,1.39,9,5,JJ,0
Mauritanian,11,1.39,10,4,JJ|NN,0
memorializes,12,1.39,12,5,VB,0
mensurable,10,1.39,8,4,JJ,0
meritoriously,13,1.39,12,5,RB,0
MILITATED,9,1.39,9,4,VB,0
misapprehended,14,1.39,13,5,VB|JJ,0
miscalculates,13,1.39,13,4,VB,0
misinforms,10,1.39,10,3,VB,0
mnemonically,12,1.39,10,5,NN|VB,0
mollycoddling,13,1.39,10,5,VB|NN|JJ,0
morganatic,10,1.39,10,4,JJ,0
nonobservant,12,1.39,10,4,JJ,0
obdurately,10,1.39,9,4,RB,0
obligational,12,1.39,10,5,JJ,0
openhearted,11,1.39,10,4,JJ,0
ornamenting,11,1.39,10,4,VB|NN|JJ,0
ORTHORHOMBIC,12,1.39,10,4,JJ,0
outdistancing,13,1.39,10,4,VB|NN|JJ,0
overburdens,11,1.39,8,4,VB,0
pacifically,11,1.39,9,4,RB,0
parabolically,13,1.39,11,5,RB,0
pasteurizing,12,1.39,10,4,VB|NN|JJ,0
pendulously,11,1.39,10,4,RB,0
penetratingly,13,1.39,12,5,RB,0
pensionable,11,1.39,8,4,JJ,0
perplexedly,11,1.39,11,4,RB,0
pertinently,11,1.39,9,4,RB,0
phantasmic,10,1.39,9,3,JJ,0
plagiarizes,11,1.39,10,4,VB,0
preconceive,11,1.39,9,3,VB,0
predestinating,14,1.39,13,5,VB,0
predicatively,13,1.39,12,5,RB,0
predictively,12,1.39,11,4,RB,0
premonitory,11,1.39,11,5,JJ,0
prescriptively,14,1.39,13,4,RB,0
prevaricates,12,1.39,11,4,VB,0
procreates,10,1.39,9,3,VB,0
pronouncedly,12,1.39,11,4,RB,0
proximally,10,1.39,9,4,RB,0
psychokinetically,17,1.39,13,6,RB,0
querulously,11,1.39,10,4,RB,0
readdressed,11,1.39,8,2,VB|JJ,0
rebarbative,11,1.39,10,4,JJ,0
lyricist's,10,1.39,9,3,encl,0
reconnoitre,11,1.39,8,4,VB|NN,0
redecorates,11,1.39,9,4,VB,0
reminiscently,13,1.39,11,5,RB,0
remunerate,10,1.39,10,4,VB,0
reorientating,13,1.39,12,5,VB|NN|JJ,0
repossessing,12,1.39,9,4,VB|NN|JJ,0
reprehensibly,13,1.39,13,5,RB,0
reservedly,10,1.39,9,4,RB,0
residuary,9,1.39,9,5,JJ,0
resuscitates,12,1.39,10,4,VB,0
retroflexed,11,1.39,11,3,JJ,0
retrogress,10,1.39,9,3,VB,0
reversionary,12,1.39,9,5,JJ,0
rhapsodizes,11,1.39,10,4,VB,0
rhapsodizing,12,1.39,10,4,VB|NN|JJ,0
ricochetting,12,1.39,8,4,VB|NN|JJ,0
sandpapered,11,1.39,9,3,VB|JJ,0
seasonably,10,1.39,8,4,RB,0
SHATTERINGLY,12,1.39,8,4,RB,0
shortsightedly,14,1.39,11,4,RB,0
simperingly,11,1.39,9,4,RB,0
spiritualistic,14,1.39,14,5,JJ,0
spiritualizing,14,1.39,13,5,VB,0
squeamishly,11,1.39,9,3,RB,0
stalwartly,10,1.39,9,3,RB,0
superintending,14,1.39,13,5,VB|NN|JJ,0
surpassingly,12,1.39,9,4,RB,0
syncopates,10,1.39,9,3,VB,0
tantalizes,10,1.39,10,4,VB,0
tensionless,11,1.39,8,3,JJ|RB,0
tercentenary,12,1.39,10,5,JJ|NN,0
tessellating,12,1.39,9,4,VB|NN|JJ,0
tetragonal,10,1.39,9,4,JJ,0
theatergoing,12,1.39,9,4,VB|NN,0
tightfisted,11,1.39,9,3,JJ,0
conflict's,10,1.39,9,2,encl,0
transfixing,11,1.39,11,3,VB|NN|JJ,0
transfusing,11,1.39,11,3,VB|NN|JJ,0
transpolar,10,1.39,9,3,JJ,0
transshipped,12,1.39,8,2,VB|JJ,0
transubstantiate,16,1.39,15,5,VB,0
tremblingly,11,1.39,10,4,RB,0
tyrannically,12,1.39,9,4,RB,0
tyrannizing,11,1.39,9,4,VB|NN|JJ,0
ultramontane,12,1.39,11,4,JJ,0
underexposing,13,1.39,12,5,VB|NN|JJ,0
uneconomically,14,1.39,13,7,RB,0
unhealthiest,12,1.39,10,4,JJ,0
uninominal,10,1.39,10,5,JJ,0
unlikeliest,11,1.39,10,4,JJ,0
unmannerly,10,1.39,8,4,JJ,0
unrelievedly,12,1.39,10,4,RB,0
untellable,10,1.39,8,4,JJ,0
untruthfully,12,1.39,9,4,RB,0
unwaivering,11,1.39,8,4,VB,0
unwaveringly,12,1.39,10,5,RB,0
upholstering,12,1.39,10,4,VB|NN|JJ,0
valetudinarian,14,1.39,13,6,NN|JJ,0
vandalizes,10,1.39,9,4,VB,0
varicolored,11,1.39,9,4,JJ,0
venerating,10,1.39,9,4,VB|NN|JJ,0
verbalizes,10,1.39,8,4,VB,0
voluminously,12,1.39,11,5,RB,0
WALDENSIAN,10,1.39,10,4,JJ|NN,0
acrobatically,13,1.1,11,5,RB,0
adumbrates,10,1.1,9,3,VB,0
aetiologically,14,1.1,12,6,RB,0
aggrandized,11,1.1,9,3,VB|JJ,0
amorphously,11,1.1,9,4,RB,0
antedating,10,1.1,9,4,VB|NN,0
archetypically,14,1.1,13,6,RB,0
asphyxiates,11,1.1,10,4,VB,0
autobiographically,18,1.1,14,6,RB,0
avariciously,12,1.1,10,5,RB,0
barbarously,11,1.1,10,4,RB,0
bedevilling,11,1.1,8,4,VB|NN,0
beneficently,12,1.1,11,5,RB,0
benightedly,11,1.1,9,4,RB,0
bespattered,11,1.1,8,3,VB|JJ,0
bigamously,10,1.1,9,4,RB,0
cartwheeled,11,1.1,9,2,VB|JJ,0
charismatically,15,1.1,13,6,NN|VB,0
circularizing,13,1.1,11,5,VB,0
circumnavigates,15,1.1,13,5,VB,0
colonnaded,10,1.1,9,4,JJ,0
compartmentalizes,17,1.1,16,6,VB,0
complaisant,11,1.1,9,3,JJ,0
concernedly,11,1.1,10,4,RB,0
conciliated,11,1.1,11,5,VB|JJ,0
condescends,11,1.1,10,3,VB,0
confabulating,13,1.1,13,5,VB,0
congregates,11,1.1,10,3,VB,0
consistorial,12,1.1,12,5,JJ,0
constellated,12,1.1,11,4,VB|JJ,0
contrapuntally,14,1.1,12,5,RB,0
conventionalized,16,1.1,13,5,VB,0
conveyancing,12,1.1,10,3,VB|NN|JJ,0
counterblast,12,1.1,10,3,NN|VB,0
countersinking,14,1.1,11,4,VB|NN|JJ,0
crisscrosses,12,1.1,10,3,VB|NN,0
crosschecks,11,1.1,8,2,VB|NN,0
decimalized,11,1.1,9,4,VB|JJ,0
declarable,10,1.1,9,4,JJ,0
declassifies,12,1.1,10,4,VB,0
decorticated,12,1.1,12,5,VB|JJ,0
defoliating,11,1.1,10,5,VB,0
demarcates,10,1.1,9,3,VB,0
demobilizing,12,1.1,10,5,VB|NN,0
demythologized,14,1.1,12,5,VB,0
denominate,10,1.1,9,4,VB,0
deprecatingly,13,1.1,12,5,RB,0
despotically,12,1.1,10,4,RB,0
diffracting,11,1.1,9,3,VB|NN|JJ,0
disagreeably,12,1.1,11,4,RB,0
discolouring,12,1.1,9,4,VB|NN|JJ,0
discouragingly,14,1.1,12,5,RB,0
disembowels,11,1.1,10,3,VB,0
disentangles,12,1.1,11,4,VB,0
disgruntle,10,1.1,9,3,VB,0
dishonouring,12,1.1,8,4,VB,0
dislocates,10,1.1,9,3,VB,0
dismembers,10,1.1,9,3,VB,0
disorganize,11,1.1,10,4,VB,0
dissimulate,11,1.1,10,4,VB,0
distortable,11,1.1,10,4,JJ,0
effectuating,12,1.1,10,5,VB|NN,0
emblematically,14,1.1,12,5,RB,0
emboldening,11,1.1,9,4,VB|NN|JJ,0
enchantingly,12,1.1,10,4,RB,0
equivocated,11,1.1,11,5,VB,0
excrescent,10,1.1,9,3,JJ,0
exculpating,11,1.1,11,4,VB|NN|JJ,0
exorcizing,10,1.1,10,4,VB|NN|JJ,0
extenuated,10,1.1,12,5,VB|JJ,0
extinguishable,14,1.1,13,5,JJ,0
extortionately,14,1.1,12,5,RB,0
exultantly,10,1.1,11,4,RB,0
faithlessly,11,1.1,8,3,RB,0
falteringly,11,1.1,9,4,RB,0
felicitates,11,1.1,10,4,VB,0
flavourless,11,1.1,8,3,JJ,0
flirtatiously,13,1.1,10,4,RB,0
fluoridates,11,1.1,9,3,VB,0
foreshorten,11,1.1,8,3,VB,0
forgivably,10,1.1,9,4,RB,0
fornicates,10,1.1,9,3,VB,0
foxhunted,9,1.1,10,3,VB|JJ,0
fragrantly,10,1.1,10,3,RB,0
frogmarched,11,1.1,9,2,VB|JJ,0
gatecrashed,11,1.1,8,2,VB|JJ,0
gatecrashing,12,1.1,9,3,VB|NN|JJ,0
glancingly,10,1.1,9,3,RB,0
guiltlessly,11,1.1,9,3,RB,0
haemorrhages,12,1.1,9,4,NN|VB,0
hardwearing,11,1.1,9,3,VB,0
immortalizes,12,1.1,10,5,VB,0
imperially,10,1.1,9,4,RB,0
incommunicable,14,1.1,13,6,JJ,0
incorruptibly,13,1.1,12,5,RB,0
indefinably,11,1.1,11,5,RB,0
indelicately,12,1.1,11,5,RB,0
indenturing,11,1.1,9,4,VB,0
indiscriminating,16,1.1,15,6,JJ,0
indoctrinates,13,1.1,12,4,VB,0
industrializes,14,1.1,14,5,VB,0
ingratiatingly,14,1.1,13,6,RB,0
injuriously,11,1.1,10,4,RB,0
inorganically,13,1.1,11,5,RB,0
insanitary,10,1.1,10,5,JJ,0
insipidly,9,1.1,9,4,RB,0
intercommunicate,16,1.1,14,6,VB,0
interlinks,10,1.1,9,3,NN|VB,0
intermeshed,11,1.1,8,3,VB,0
intransitively,14,1.1,13,5,RB,0
introspects,11,1.1,11,3,VB,0
Jacksonian,10,1.1,9,4,JJ|NN,0
journalistically,16,1.1,11,5,RB,0
magisterially,13,1.1,12,5,RB,0
malcontented,12,1.1,12,4,JJ,0
manhandles,10,1.1,9,3,VB,0
marinaded,9,1.1,9,4,VB|JJ,0
masticating,11,1.1,10,4,VB|NN|JJ,0
metricized,10,1.1,9,3,VB|JJ,0
mezzotints,10,1.1,10,3,NN|VB,0
militarizing,12,1.1,11,5,VB,0
misbranded,10,1.1,10,3,VB,0
miscellaneously,15,1.1,12,5,RB,0
misconceives,12,1.1,10,3,VB,0
misconceiving,13,1.1,11,4,VB|NN|JJ,0
misspending,11,1.1,10,3,VB|NN|JJ,0
mistranslating,14,1.1,13,4,VB|NN|JJ,0
mollifying,10,1.1,8,4,VB|NN|JJ,0
mollycoddles,12,1.1,9,4,VB|NN,0
MUDDLEHEADED,12,1.1,9,4,JJ,0
mummifying,10,1.1,8,4,VB|NN|JJ,0
neutralist,10,1.1,9,3,NN|JJ,0
nightmarishly,13,1.1,10,4,RB,0
nonflammable,12,1.1,10,4,JJ,0
nonoccurrence,13,1.1,9,4,JJ|NN,0
notifiable,10,1.1,9,4,JJ,0
nucleated,9,1.1,9,4,JJ|VB,0
opprobrious,11,1.1,9,3,JJ,0
registrant's,12,1.1,11,3,encl,0
overaggressive,14,1.1,10,5,JJ,0
overdressing,12,1.1,9,4,VB|NN,0
overreaches,11,1.1,8,4,VB,0
overstraining,13,1.1,10,4,VB|NN|JJ,0
overtopping,11,1.1,8,4,VB|NN|JJ,0
particularistic,15,1.1,14,6,JJ,0
periphrastic,12,1.1,11,4,JJ,0
perniciously,12,1.1,9,4,RB,0
PETRARCHAN,10,1.1,9,3,JJ|NN,0
phonemically,12,1.1,9,4,RB,0
phosphoresce,12,1.1,8,3,VB,0
photoelectronic,15,1.1,14,6,JJ,0
precedented,11,1.1,11,4,JJ,0
precociously,12,1.1,10,4,RB,0
preconceiving,13,1.1,11,4,VB|NN|JJ,0
premeditate,11,1.1,10,4,VB,0
preventively,12,1.1,11,4,RB,0
promenading,11,1.1,10,4,VB|NN|JJ,0
propagandizes,13,1.1,13,5,VB,0
provisory,9,1.1,9,4,JJ,0
psychoanalytically,18,1.1,14,8,RB,0
psychopathically,16,1.1,11,5,RB,0
puritanically,13,1.1,12,5,RB,0
reanimates,10,1.1,9,4,VB,0
recuperates,11,1.1,10,4,VB,0
retrograding,12,1.1,11,4,VB,0
retrogressed,12,1.1,10,3,VB|JJ,0
revaluing,9,1.1,9,4,VB|NN,0
reverenced,10,1.1,9,3,VB|JJ,0
revivifying,11,1.1,10,5,VB,0
sartorially,11,1.1,10,4,RB,0
scandalizes,11,1.1,10,4,VB,0
schoolgirlish,13,1.1,9,3,JJ,0
scintillates,12,1.1,8,3,VB,0
scrimmaging,11,1.1,9,3,VB,0
scurrilously,12,1.1,10,4,RB,0
semidetached,12,1.1,10,4,JJ,0
sideslipped,11,1.1,8,2,VB,0
slenderizing,12,1.1,10,4,VB|NN|JJ,0
solitarily,10,1.1,10,5,RB,0
sonorously,10,1.1,9,4,RB,0
soporifically,13,1.1,11,5,RB,0
southwesterly,13,1.1,10,4,JJ|RB,0
SPENCERIAN,10,1.1,10,3,JJ,0
stagestruck,11,1.1,9,2,JJ,0
stealthiest,11,1.1,9,3,JJ,0
stocktaking,11,1.1,9,3,VB|NN|JJ,0
strangulating,13,1.1,13,4,VB|NN|JJ,0
SUBLUNARY,9,1.1,9,4,JJ,0
superintend,11,1.1,11,4,VB,0
superintends,12,1.1,12,4,VB,0
supplicates,11,1.1,9,3,VB,0
surprisedly,11,1.1,10,4,RB,0
teleologically,14,1.1,12,5,RB,0
tenderhearted,13,1.1,11,4,JJ,0
tenderizes,10,1.1,9,4,VB,0
timorously,10,1.1,9,4,RB,0
traitorously,12,1.1,9,4,RB,0
transcendently,14,1.1,13,4,RB,0
transfiguring,13,1.1,12,4,VB|NN|JJ,0
travestied,10,1.1,9,3,JJ,0
turbulently,11,1.1,11,4,RB,0
ulcerating,10,1.1,8,4,VB,0
unanalyzed,10,1.1,8,4,JJ,0
unappeasable,12,1.1,9,5,JJ,0
undemonstrative,15,1.1,14,5,JJ,0
undermentioned,14,1.1,10,4,JJ,0
undershooting,13,1.1,9,4,VB|NN|JJ,0
undischarged,12,1.1,10,3,JJ,0
unexceptionably,15,1.1,13,6,RB,0
unfaltering,11,1.1,9,4,JJ,0
ungenerously,12,1.1,11,5,RB,0
unimpeachably,13,1.1,11,5,RB,0
univalent,9,1.1,10,4,JJ,0
unmeritorious,13,1.1,12,5,JJ,0
unpremeditated,14,1.1,14,6,JJ,0
unreadably,10,1.1,9,4,RB,0
unrevealing,11,1.1,9,4,JJ,0
untenanted,10,1.1,10,4,JJ|VB,0
utilizable,10,1.1,9,5,JJ,0
VIBRIONIC,9,1.1,9,4,JJ,0
volumetrically,14,1.1,13,5,RB,0
voluptuously,12,1.1,11,4,RB,0
weightlessly,12,1.1,8,3,RB,0
abstemiously,12,0.69,11,4,RB,0
admonitory,10,0.69,10,5,JJ,0
agglutinate,11,0.69,9,4,VB,0
agglutinated,12,0.69,11,5,VB|JJ,0
aggrandizes,11,0.69,10,4,VB,0
airdropping,11,0.69,8,3,VB|NN|JJ,0
algebraical,11,0.69,10,5,JJ,0
analogizes,10,0.69,10,5,VB,0
angelically,11,0.69,9,4,RB,0
annunciated,11,0.69,10,5,VB,0
anthologizes,12,0.69,11,5,VB,0
apocalyptically,15,0.69,14,7,RB,0
apoplectically,14,0.69,12,5,RB,0
ascetically,11,0.69,8,4,RB,0
atheistically,13,0.69,10,5,RB,0
attributively,13,0.69,12,5,RB,0
BALTIMOREAN,11,0.69,11,4,JJ|NN,0
bamboozling,11,0.69,9,4,VB|NN|JJ,0
BASOPHILIC,10,0.69,9,4,JJ,0
betokening,10,0.69,9,4,VB|NN,0
biographically,14,0.69,11,4,RB,0
blamelessly,11,0.69,9,3,RB,0
bombastically,13,0.69,12,5,NN|VB,0
bowdlerizing,12,0.69,9,4,VB|NN|JJ,0
calumniate,10,0.69,9,4,VB,0
canalizing,10,0.69,9,4,VB,0
cannibalizes,12,0.69,10,5,VB,0
casuistic,9,0.69,9,4,JJ,0
cataleptic,10,0.69,10,4,JJ,0
cerebrating,11,0.69,10,4,VB,0
certificating,13,0.69,11,5,VB|NN|JJ,0
cheerlessly,11,0.69,8,3,RB,0
chieftainship,13,0.69,9,3,NN|VB,0
chivalrously,12,0.69,9,4,RB,0
circularized,12,0.69,10,4,VB|JJ,0
cliffhanging,12,0.69,9,3,VB|NN|JJ,0
cogitated,9,0.69,9,4,VB|JJ,0
compliantly,11,0.69,11,3,RB,0
complicatedly,13,0.69,13,5,RB,0
composedly,10,0.69,10,4,RB,0
computerizes,12,0.69,12,5,VB,0
concertedly,11,0.69,10,4,RB,0
confoundedly,12,0.69,11,4,RB,0
conglomerating,14,0.69,13,5,VB,0
constellate,11,0.69,9,3,VB,0
consternated,12,0.69,11,4,VB,0
contagiously,12,0.69,10,4,RB,0
contradistinguish,17,0.69,16,5,VB,0
controvertible,14,0.69,12,5,JJ,0
convalesced,11,0.69,9,3,VB,0
convincible,11,0.69,10,4,JJ,0
convoluting,11,0.69,10,4,VB,0
corrosively,11,0.69,9,4,RB,0
coruscated,10,0.69,10,4,VB,0
countermarch,12,0.69,9,3,VB|NN,0
covetously,10,0.69,9,4,RB,0
crunchiest,10,0.69,9,3,JJ,0
deceivingly,11,0.69,9,4,RB,0
decentralizes,13,0.69,13,5,VB,0
decimalize,10,0.69,8,4,VB,0
decolonized,11,0.69,10,4,JJ|VB,0
dedicatedly,11,0.69,11,5,RB,0
deleteriously,13,0.69,12,5,RB,0
delimitating,12,0.69,11,5,VB|NN|JJ,0
deliquescent,12,0.69,10,4,JJ,0
demagogically,13,0.69,12,6,RB,0
demonetize,10,0.69,9,4,VB,0
deodorizes,10,0.69,9,5,VB,0
derivatively,12,0.69,11,5,RB,0
desalinating,12,0.69,11,5,VB,0
desalinizing,12,0.69,11,5,VB,0
desponding,10,0.69,9,3,VB|NN,0
didactically,12,0.69,10,4,RB,0
disaffecting,12,0.69,10,4,VB|NN|JJ,0
disarranged,11,0.69,9,3,VB|JJ,0
disassociates,13,0.69,11,5,VB,0
discontentedly,14,0.69,14,5,RB,0
discursively,12,0.69,10,4,RB,0
dishonourably,13,0.69,10,5,RB,0
disincline,10,0.69,9,3,VB,0
dissimulated,12,0.69,12,5,VB|JJ,0
divagating,10,0.69,9,4,VB,0
earthshakingly,14,0.69,9,4,RB,0
electioneer,11,0.69,8,4,NN|VB,0
electricly,10,0.69,10,4,RB,0
emancipates,11,0.69,10,4,VB,0
embargoing,10,0.69,9,4,VB|NN|JJ,0
embittering,11,0.69,8,4,VB|NN,0
emblazoning,11,0.69,9,4,VB|NN|JJ,0
encephalic,10,0.69,9,4,JJ,0
ensanguine,10,0.69,9,3,VB,0
ensanguined,11,0.69,10,3,VB,0
equivocally,11,0.69,11,5,RB,0
eructated,9,0.69,9,4,VB,0
ethnologically,14,0.69,11,5,RB,0
eugenically,11,0.69,9,4,RB,0
evangelic,9,0.69,9,4,JJ,0
exhilarate,10,0.69,9,4,VB,0
EXPOSITED,9,0.69,10,4,VB|JJ,0
extemporizing,13,0.69,13,5,VB|NN|JJ,0
exteriorizing,13,0.69,12,5,VB,0
externalizes,12,0.69,11,5,VB,0
extirpating,11,0.69,10,4,VB,0
farinaceous,11,0.69,9,4,JJ,0
faultfinding,12,0.69,10,3,NN|VB|JJ,0
flagellates,11,0.69,9,3,VB,0
flatteringly,12,0.69,9,4,RB,0
foreshortens,12,0.69,9,3,VB,0
fragmental,10,0.69,9,3,JJ,0
fragmentarily,13,0.69,13,5,RB,0
friendlily,10,0.69,9,3,RB,0
fructifies,10,0.69,9,3,VB,0
galvanizes,10,0.69,10,4,VB,0
granulates,10,0.69,10,3,VB,0
holystoned,10,0.69,9,3,VB,0
homiletic,9,0.69,9,4,JJ,0
hortatory,9,0.69,9,4,JJ,0
hospitably,10,0.69,10,4,RB,0
hygienically,12,0.69,10,5,RB,0
immolating,10,0.69,8,4,VB|NN|JJ,0
inauspiciously,14,0.69,11,5,RB,0
incandescently,14,0.69,12,5,RB,0
inconsolably,12,0.69,12,5,RB,0
indemnifies,11,0.69,10,4,VB,0
indispensably,13,0.69,13,5,RB,0
indolently,10,0.69,10,4,RB,0
inestimably,11,0.69,11,5,RB,0
ingenuously,11,0.69,11,4,RB,0
inharmonious,12,0.69,11,4,JJ,0
interbreeds,11,0.69,9,3,VB|NN,0
intercalate,11,0.69,9,4,VB,0
intercommunicating,18,0.69,16,7,VB,0
intermitted,11,0.69,9,4,VB,0
INTERPENETRATES,15,0.69,13,5,VB,0
interrelates,12,0.69,10,4,VB,0
intractably,11,0.69,11,4,RB,0
introverting,12,0.69,10,4,VB|NN|JJ,0
jurisprudent,12,0.69,11,4,JJ,0
lethargically,13,0.69,10,4,RB,0
licentiously,12,0.69,10,4,RB,0
literately,10,0.69,8,4,RB,0
loquaciously,12,0.69,10,4,RB,0
manifolding,11,0.69,10,4,VB|NN|JJ,0
manumitted,10,0.69,10,4,VB|JJ,0
marinading,10,0.69,9,4,VB|NN|JJ,0
MEDIUMISTIC,11,0.69,11,4,JJ,0
millionfold,11,0.69,10,3,JJ,0
misadvising,11,0.69,10,4,VB|NN|JJ,0
misanthropically,16,0.69,12,5,RB,0
misconducting,13,0.69,12,4,VB|NN|JJ,0
misconstrues,12,0.69,11,3,VB,0
mistranslates,13,0.69,12,3,VB,0
mollycoddled,12,0.69,9,4,VB|JJ,0
MONOCLINIC,10,0.69,10,4,JJ,0
mountebank,10,0.69,9,3,NN|VB,0
multistorey,11,0.69,10,4,JJ|NN,0
naturalistically,16,0.69,13,5,RB,0
naturalizing,12,0.69,10,4,VB|NN|JJ,0
nonequivalent,13,0.69,13,5,JJ|NN,0
northeastward,13,0.69,10,3,RB,0
numerously,10,0.69,9,4,RB,0
opulently,9,0.69,10,4,RB,0
outbalanced,11,0.69,9,3,VB|JJ,0
oversteered,11,0.69,8,3,VB|JJ,0
oxygenize,9,0.69,9,4,VB,0
palavering,10,0.69,8,4,VB,0
panhandled,10,0.69,9,3,VB|JJ,0
paperbacked,11,0.69,8,3,JJ,0
paralytically,13,0.69,12,6,NN|VB,0
paranoiacally,13,0.69,12,5,JJ,0
PERICLEAN,9,0.69,9,4,JJ,0
permissibly,11,0.69,9,4,RB,0
