wooded,6,6.14,5,2,2,2
wooden,6,9.01,4,2,2,2
wooed,5,3.85,3,1,2,2
woolen,6,4.7,5,2,2,2
woozy,5,4.26,4,2,1,2
worded,6,6.95,5,2,2,2
wordy,5,5.59,4,2,2,2
wore,4,8.63,3,1,1,2
workable,8,7.43,6,3,2,2
worked,6,11,4,1,2,2
worker's,8,6.18,5,2,3,2
work's,6,4.84,4,1,2,2
worldly,7,7.03,6,2,2,2
world's,7,9.45,5,1,2,2
worldwide,9,9.83,7,2,2,2
wormy,5,4.06,4,2,2,2
worn,4,9.02,4,1,2,2
worried,7,9.3,5,2,2,2
worsen,6,5.99,4,2,2,2
worsened,8,5.81,5,2,3,2
worshipped,10,6.87,6,2,2,2
worthless,9,8.62,6,2,2,2
worthwhile,10,8.62,7,2,2,2
worthy,6,8.78,4,2,2,2
would,5,14.06,3,1,1,2
wouldn't,8,11.38,5,2,2,2
wound,5,8.72,4,1,1,2
wounded,7,8.26,6,2,2,2
wove,4,4.75,3,1,1,2
woven,5,6.78,4,2,2,2
wrapped,7,8.72,4,1,2,2
wrapping,8,7.43,5,2,2,2
wraps,5,7.47,4,1,2,2
wreak,5,6.12,3,1,1,2
wrecked,7,6.69,4,1,2,2
wrest,5,5.01,4,1,1,2
wrestle,7,6.86,4,2,1,2
wretched,8,8.18,5,2,2,2
wrinkled,8,6.33,6,2,2,2
write,5,11.8,3,1,1,2
writer's,8,7.6,5,2,3,2
writes,6,13.25,4,1,2,2
writhe,6,5.17,3,1,1,2
writhed,7,5.59,4,1,2,2
writhing,8,6.71,5,2,2,2
written,7,11.55,4,2,2,2
wronged,7,5.85,4,1,2,2
wrongful,8,6.33,5,2,2,2
wrongly,7,7.25,5,2,2,2
wrote,5,13.84,3,1,1,2
wrought,7,6.3,3,1,1,2
wry,3,5.85,2,1,1,2
wryly,5,4.76,4,2,2,2
Yale's,6,4.37,4,1,2,2
yanked,6,6.8,5,1,2,2
yanking,7,5.93,6,2,2,2
yawning,7,5.81,5,2,2,2
yearly,6,7.95,5,2,2,2
yearn,5,5.85,3,1,1,2
yearned,7,4.54,4,1,2,2
year's,6,9.02,4,1,2,2
yelled,6,7.65,4,1,2,2
yellowed,8,5.58,5,2,2,2
yelped,6,5.16,5,1,2,2
yielded,7,6.82,6,2,2,2
York's,6,6.26,5,1,2,2
you'd,5,10.62,3,1,2,2
you'll,6,11.39,3,1,2,2
younger,7,9.28,5,2,2,2
youngest,8,7.34,7,2,2,2
young's,7,6.11,4,1,2,2
you're,6,12.33,3,1,2,2
youthful,8,6.72,5,2,2,2
you've,6,11.14,3,1,2,2
zany,4,5.66,4,2,1,2
zealous,7,5.91,5,2,2,2
zeroed,6,5.05,5,2,2,2
zipped,6,7.3,4,1,2,2
zoned,5,5.23,4,1,2,2
where'd,7,6.05,5,1,2,2
whereof,7,5.54,6,2,2,2
where's,7,8.39,5,1,2,2
whet,4,4.85,4,1,1,2
whilst,6,8.41,6,1,2,2
whined,6,6.29,5,1,2,2
whining,7,8.57,6,2,2,2
whipped,7,7.65,5,1,2,2
whirled,7,5.91,5,1,2,2
whisked,7,5.19,6,1,2,2
whispered,9,7.93,7,2,2,2
white's,7,6.52,5,1,2,2
whittle,7,6.15,5,2,1,2
who'd,5,7.79,3,1,2,2
wholesale,9,8.42,6,2,2,2
wholesome,9,6.35,5,2,2,2
who'll,6,6.99,3,1,2,2
wholly,6,8.09,4,2,2,2
whopping,8,6.62,6,2,2,2
who's,5,10.06,3,1,2,2
who've,6,7.95,3,1,2,2
why'd,5,5.43,3,1,0,2
why's,5,5.8,4,1,2,2
wicked,6,8.35,5,2,1,2
widely,6,9.5,5,2,2,2
widen,5,6.44,4,2,2,2
widened,7,6.41,5,2,3,2
widens,6,4.77,5,2,3,2
wider,5,8.68,4,2,2,2
widest,6,6.77,6,2,2,2
widowed,7,5.59,5,2,2,2
wield,5,6.48,4,1,1,2
wielded,7,5.83,6,2,2,2
wife's,6,7.9,4,1,2,2
wiggled,7,6.1,5,2,2,2
wiggling,8,6.25,6,3,2,2
wild,4,10.08,4,1,1,2
wildest,7,6.68,7,2,2,2
wildly,6,7.87,6,2,2,2
willed,6,5.83,4,1,2,2
willful,7,6.38,6,2,0,2
Willie's,8,5.71,5,2,0,2
willing,7,10.93,5,2,2,2
willingly,9,7.36,7,3,3,2
Wilson's,8,6.43,6,2,3,2
wilt,4,6.93,4,1,1,2
wilted,6,4.85,6,2,2,2
wily,4,5.41,4,2,2,2
winced,6,5.7,5,1,2,2
winded,6,6.08,6,2,2,2
winds,5,8.77,5,1,2,2
windy,5,7.07,5,2,2,2
winged,6,6.51,4,1,2,2
winked,6,5.65,5,1,2,2
winking,7,5.6,6,2,2,2
wipe,4,8.36,3,1,1,2
wiped,5,8.04,4,1,2,2
wiping,6,7.24,5,2,2,2
wired,5,8.32,4,1,2,2
wiry,4,5.01,4,2,2,2
wisely,6,7.2,5,2,2,2
wisest,6,5.81,6,2,2,2
wished,6,8.32,4,1,2,2
wishful,7,7.31,5,2,2,2
wishing,7,8.57,5,2,2,2
wispy,5,4.85,5,2,2,2
withdraw,8,8.59,6,2,2,2
withdrawn,9,7.69,7,2,3,2
withdrew,8,7.28,6,2,2,2
wither,6,6.11,4,2,1,2
withheld,8,7.1,7,2,2,2
withhold,8,6.75,7,2,2,2
withstand,9,7.21,8,2,2,2
witless,7,5.45,6,2,2,2
witnessed,9,7.88,7,2,2,2
witty,5,7.79,4,2,2,2
wobbly,6,5.62,5,3,2,2
woeful,6,5.07,4,2,2,2
woke,4,8.08,3,1,1,2
woman's,7,8.62,6,2,2,2
women's,7,9.4,6,2,2,2
wanders,7,6.47,6,2,2,2
waned,5,5.02,4,1,2,2
waning,6,5.77,5,2,2,2
wanna,5,9.24,4,2,2,2
wanted,6,11.43,6,2,2,2
wanting,7,9.47,6,2,2,2
ward's,6,5.11,5,1,2,2
warm,4,9.95,4,1,1,2
warmed,6,7.04,5,1,2,2
warmer,6,7.49,5,2,2,2
warmly,6,6.55,6,2,2,2
warms,5,6.42,5,1,2,2
warn,4,8.35,4,1,1,2
warned,6,9.92,5,1,2,2
warns,5,7.39,5,1,2,2
warped,6,8.13,5,1,2,2
warring,7,6.51,5,2,2,2
war's,5,5.69,4,1,2,2
was,3,14.56,3,1,1,2
washed,6,8.07,4,1,2,2
wasn't,6,11.23,5,2,2,2
wasted,6,8.77,6,2,2,2
wasteful,8,6.97,6,2,2,2
wasting,7,8.85,6,2,2,2
watched,7,9.72,4,1,2,2
watchful,8,5.64,5,2,2,2
watered,7,6.71,5,2,2,2
watering,8,6.64,6,3,2,2
waved,5,7.04,4,1,2,2
water's,7,5.73,5,2,2,2
watery,6,6.19,5,3,2,2
waver,5,5.28,4,2,1,2
wavy,4,6.49,4,2,2,2
waxed,5,6.28,5,1,2,2
waxy,4,4.91,5,2,2,2
way's,5,4.17,3,1,2,2
wayward,7,5.89,5,2,2,2
weaken,6,7.11,5,2,2,2
weakened,8,7.26,6,2,3,2
weakens,7,6,6,2,3,2
weaker,6,7.93,4,2,2,2
weakest,7,6.89,6,2,2,2
weakly,6,6.38,5,2,2,2
wealthy,7,8.49,5,2,2,2
wean,4,6.62,3,1,1,2
weaned,6,6.61,4,1,2,2
weaning,7,6.6,5,2,2,2
weaves,6,5.68,4,1,2,2
weaving,7,6.9,5,2,2,2
Webster's,9,7.07,7,2,2,2
wed,3,9.62,3,1,1,2
we'd,4,9.45,3,1,2,2
wedded,6,5.14,5,2,2,2
wedged,6,5.74,4,1,2,2
wee,3,7.94,2,1,1,2
weeded,6,5.3,5,2,2,2
weekly,6,9.84,5,2,2,2
week's,6,8.32,4,1,2,2
weeny,5,5.16,4,2,1,2
weep,4,6.72,3,1,1,2
weigh,5,8.33,2,1,1,2
weighed,7,7.44,3,1,2,2
weighs,6,7.62,3,1,2,2
weighted,8,7.43,5,2,3,2
weighty,7,5.24,4,2,3,2
welcomed,8,8.5,7,2,2,2
welcomes,8,7.15,7,2,2,2
weld,4,7.11,4,1,1,2
welded,6,6.47,6,2,2,2
we'll,5,10.4,3,1,2,2
welled,6,4.78,4,1,2,2
welling,7,5.56,5,2,2,2
went,4,11.66,4,1,1,2
wept,4,6.01,4,1,1,2
were,4,13.41,2,1,1,2
we're,5,11.07,3,1,2,2
weren't,7,9.93,4,1,2,2
west's,6,6.01,5,1,2,2
wetly,5,4.91,5,2,2,2
we've,5,10.41,3,1,2,2
whacked,7,6.12,5,1,2,2
what'd,6,5.47,6,2,2,2
what'll,7,5.84,5,2,2,2
what're,7,5.23,5,2,2,2
what's,6,11.19,5,1,2,2
wheeled,7,6.16,5,1,2,2
when's,6,5.87,5,1,2,2
Vic's,5,4.43,4,1,2,2
victim's,8,6.71,7,2,2,2
vie,3,7.22,2,1,1,2
vied,4,3.71,3,1,2,2
vies,4,4.11,3,1,2,2
viewed,6,8.89,4,1,2,2
vigorous,8,7.08,6,3,2,2
violate,7,8.54,6,2,2,2
violated,8,8.4,8,3,3,2
violates,8,7.96,7,2,3,2
violent,7,9.42,7,2,2,2
virile,6,5.02,5,2,1,2
virtually,9,9.61,7,3,2,2
virtuous,8,6.4,6,2,2,2
viscous,7,5.9,6,2,2,2
visible,7,9.44,6,3,2,2
visibly,7,6.7,7,3,3,2
vitally,7,5.58,5,3,2,2
visited,7,9.01,7,3,2,2
visiting,8,9,7,3,2,2
visually,8,7.55,7,3,3,2
vital,5,9.07,4,2,1,2
vivid,5,7.57,5,2,2,2
vividly,7,6.32,7,3,3,2
vocab,5,4.57,0,0,0,2
vocally,7,5.69,6,3,3,2
voiced,6,7.4,4,1,2,2
volatile,8,7.25,6,3,1,2
volcanic,8,8.8,8,3,2,2
vomiting,8,7.19,7,3,2,2
voted,5,9.32,5,2,2,2
vowed,5,6.66,3,1,2,2
vulgar,6,7,5,2,2,2
vying,5,5.48,4,2,2,2
wacky,5,7.6,4,2,1,2
waded,5,5.57,5,2,2,2
waft,4,4.42,4,1,1,2
waged,5,6.55,4,1,2,2
wagged,6,3.97,4,1,2,2
wagging,7,5.59,5,2,2,2
waging,6,6.08,5,2,2,2
wailed,6,5.44,4,1,2,2
waited,6,8.76,5,2,2,2
waive,5,6.54,3,1,1,2
waived,6,6.49,4,1,2,2
waken,5,4.26,5,2,2,2
wakes,5,7.2,4,1,2,2
walked,6,9.61,4,1,2,2
walled,6,5.83,4,1,2,2
wallow,6,5.81,4,2,1,2
Wally's,7,4.91,5,2,3,2
wander,6,7.83,5,2,1,2
wandered,8,7.31,6,2,2,2
urban,5,9.07,4,2,2,2
urbane,6,4.65,4,2,1,2
urged,5,7.81,3,1,2,2
urgently,8,7.35,7,3,3,2
urges,5,7.41,4,2,2,2
urinary,7,6.43,8,4,2,2
urinate,7,6.07,7,3,2,2
usable,6,8.52,6,3,2,2
use,3,13.43,3,1,1,2
useable,7,7.18,6,3,2,2
used,4,12.81,4,1,1,2
useless,7,9.51,6,2,2,2
uses,4,11.09,5,2,2,2
ushered,7,5.65,4,2,2,2
usually,7,11.57,7,3,2,2
usurp,5,5.88,5,2,1,2
usurped,7,5.67,6,2,2,2
utilize,7,8.27,6,3,2,2
utilized,8,7.7,7,3,3,2
utter,5,8.29,3,2,1,2
uttered,7,6.77,4,2,2,2
utterly,7,8.59,5,3,2,2
vacate,6,5.29,5,2,2,2
vaginal,7,7.33,6,3,2,2
vague,5,8.76,3,1,1,2
vaguely,7,7.97,5,2,2,2
vain,4,7.89,3,1,1,2
valid,5,10.13,5,2,1,2
validate,8,7.37,7,3,2,2
valuable,8,9.65,7,3,2,2
valued,6,7.92,6,2,2,2
vandal,6,5.25,5,2,1,2
vanish,6,7.24,5,2,1,2
vanished,8,7.54,6,2,2,2
vanishing,9,6.92,7,3,2,2
varied,6,8.26,5,2,2,2
varies,6,8.72,5,2,2,2
vary,4,9.39,4,2,1,2
varying,7,8.46,6,3,2,2
vast,4,9.53,4,1,1,2
vastly,6,7.98,6,2,2,2
veer,4,5.24,3,1,1,2
veered,6,4.76,4,1,2,2
veers,5,4.47,4,1,2,2
veiled,6,6.64,4,1,2,2
vellum,6,5.26,5,2,1,2
venal,5,5.06,4,2,1,2
vend,4,4.77,4,1,1,2
vengeful,8,5.96,6,2,2,2
venomous,8,6.65,7,3,2,2
venous,6,4.86,5,2,1,2
vented,6,6.3,6,2,2,2
ventured,8,6.39,6,2,2,2
verbal,6,8.77,4,2,2,2
verbally,8,7.02,5,3,3,2
verbatim,8,7.41,7,3,1,2
verbose,7,7.01,5,2,2,2
verdant,7,5.09,5,2,1,2
verified,8,8.4,7,3,3,2
verify,6,9.15,6,3,2,2
verily,6,6.41,6,3,2,2
versatile,9,7.63,6,3,1,2
versed,6,6.78,4,1,2,2
very,4,13.28,4,2,1,2
vestal,6,4.43,5,2,1,2
vested,6,7.48,6,2,2,2
vetoed,6,6.18,5,2,2,2
vex,3,4.82,4,1,1,2
vexed,5,4.63,5,1,2,2
vexing,6,6.57,6,2,2,2
vibrant,7,6.74,7,2,2,2
vibrate,7,6.3,6,2,2,2
unlocks,7,5.4,6,2,3,2
unlucky,7,7.02,6,3,3,2
unmarked,8,6.75,7,2,3,2
unmarried,9,7.01,7,3,3,2
unnamed,7,7.28,6,2,3,2
unneeded,8,6.56,7,3,3,2
unopened,8,8.44,7,3,3,2
unpack,6,7.24,5,2,2,2
unpaid,6,6.59,5,2,3,2
unravel,7,5.75,6,3,2,2
unreal,6,6.86,6,2,2,2
unsold,6,5.54,6,2,2,2
unsolved,8,6.55,7,2,3,2
unroll,6,4.57,5,2,2,2
unruly,6,5.76,6,3,3,2
unsaid,6,5.18,5,2,3,2
unscrew,7,5.71,6,2,2,2
unseat,6,4.44,5,2,2,2
unseen,6,7.63,5,2,3,2
unsigned,8,8.66,6,2,3,2
unsound,7,5.94,6,2,2,2
unstable,8,8.71,7,3,2,2
unsung,6,5.31,5,2,2,2
unsure,6,8.08,5,2,2,2
untapped,8,6.86,6,2,3,2
untie,5,6.07,4,2,2,2
untied,6,6.24,5,2,3,2
untold,6,6.76,6,2,2,2
untouched,9,7.09,6,2,3,2
unwanted,8,8.25,8,3,3,2
untrue,6,7.77,5,2,2,2
unused,6,8.4,6,2,3,2
unusual,7,9.45,8,3,2,2
unveil,6,4.94,5,2,2,2
unveiled,8,6.35,6,2,3,2
unwed,5,6.13,5,2,2,2
unwilling,9,8.08,7,3,3,2
unwind,6,5.76,6,2,2,2
unwise,6,6.61,5,2,2,2
upgraded,8,9.24,8,3,3,2
unzip,5,7.97,5,2,2,2
upbeat,6,6.34,5,2,2,2
update,6,10.58,5,2,2,2
updated,7,10.34,7,3,3,2
upgrade,7,10.47,6,2,2,2
upheld,6,6.98,6,2,2,2
uphill,6,6.72,5,2,2,2
uphold,6,7.35,6,2,2,2
upland,6,5.43,6,2,2,2
uplift,6,5.83,6,2,2,2
upmost,6,6.61,6,2,2,2
upped,5,5.95,3,1,2,2
upper,5,10.19,3,2,2,2
uppity,6,5.48,5,3,0,2
upright,7,7.84,5,2,2,2
uproot,6,4.65,5,2,2,2
upset,5,9.34,5,2,2,2
upsets,6,6.52,6,2,3,2
upstate,7,6.97,6,2,2,2
upstream,8,7.05,7,2,2,2
uptight,7,6.41,5,2,2,2
undergo,7,7.41,6,3,2,2
undermine,9,7.36,7,3,2,2
undertake,9,7.17,7,3,2,2
underway,8,7.84,6,3,2,2
undid,5,6.07,5,2,2,2
undo,4,7.78,4,2,2,2
undone,6,6.54,5,2,2,2
undue,5,6.99,4,2,2,2
unduly,6,6.06,6,3,3,2
undying,7,5.93,6,3,3,2
unearned,8,5.68,5,2,3,2
unearth,7,5.28,4,2,2,2
unearthed,9,6.03,5,2,3,2
uneasy,6,6.68,5,3,3,2
unequal,7,6.66,7,3,3,2
uneven,6,7.12,5,3,2,2
unfoldment,10,5.08,0,0,0,2
unfit,5,6.69,5,2,2,2
unfold,6,6.37,6,2,2,2
unhappy,7,8.24,6,3,2,2
unhealthy,9,7.15,7,3,3,2
unheard,7,6.91,5,2,2,2
unholy,6,8.28,6,3,2,2
unhook,6,4.85,5,2,2,2
unified,7,8.07,7,3,3,2
unify,5,7.04,6,3,2,2
uniting,7,6.2,7,3,3,2
union's,7,6.19,7,2,3,2
uniquely,8,7.26,7,3,2,2
unisex,6,6.26,8,3,2,2
unite,5,7.74,5,2,2,2
unkind,6,5.75,6,2,2,2
unlearn,7,5.11,5,2,2,2
unleash,7,6.46,5,2,2,2
unleashed,9,7.07,6,2,3,2
unlikely,8,9.43,7,3,3,2
unloaded,8,6.83,7,3,3,2
unlock,6,7.32,5,2,2,2
unlocked,8,6.7,6,2,3,2
turned,6,10.84,4,1,2,2
tux,3,5.82,4,1,0,2
twice,5,10.74,4,1,1,2
twisted,7,8.84,7,2,2,2
twisting,8,7.65,7,2,2,2
twisty,6,5.73,6,2,2,2
twitched,8,5.7,5,1,2,2
twitching,9,6.35,6,2,2,2
twofold,7,5.76,6,2,2,2
tying,5,7.47,4,2,2,2
typed,5,8.64,4,1,2,2
typical,7,10,6,3,2,2
typically,9,9.65,7,3,3,2
uglier,6,5.86,5,2,2,2
ugly,4,9.35,4,2,1,2
unable,6,10.09,5,3,2,2
unarmed,7,7.22,6,2,3,2
unbiased,8,7.52,7,2,3,2
unborn,6,7.25,6,2,2,2
unbound,7,5.85,6,2,2,2
uncanny,7,8.31,6,3,2,2
uncertain,9,7.96,6,3,2,2
unchanged,9,7.61,7,2,3,2
unchecked,9,6.56,6,2,3,2
unclean,7,6.4,6,2,2,2
unclear,7,8.29,6,2,2,2
uncle's,7,5.7,6,2,0,2
uncommon,8,9.87,7,3,2,2
uncouth,7,5.08,5,2,2,2
uncover,7,6.85,6,3,2,2
uncovered,9,7.57,7,3,3,2
underage,8,6.28,6,3,2,2
trapped,7,8.35,5,1,2,2
trashy,6,6.21,5,2,2,2
traveled,8,7.72,6,2,2,2
traveling,9,8.69,7,3,2,2
travelled,9,7.56,6,2,2,2
travelling,10,8.59,7,3,2,2
traverse,8,6.88,6,2,2,2
treading,8,5.81,6,2,2,2
treated,7,9.69,6,2,2,2
treating,8,8.41,6,2,2,2
treble,6,6.78,5,2,1,2
trendy,6,6.85,6,2,2,2
tribal,6,7.88,5,2,2,2
tricked,7,6.5,5,1,2,2
tricky,6,8.41,5,2,2,2
tried,5,11.69,4,1,2,2
triggered,9,7.83,6,2,2,2
trimmed,7,7.74,5,1,2,2
triple,6,8.78,5,2,2,2
tripled,7,6.47,6,2,3,2
tripped,7,6.57,5,1,2,2
tripping,8,7.17,6,2,2,2
trite,5,6.32,4,1,1,2
trotted,7,5.44,6,2,2,2
troubled,8,7.49,6,2,2,2
truer,5,5.78,4,1,2,2
truest,6,5.63,6,2,2,2
truly,5,10.33,5,2,2,2
truncate,8,6.26,7,2,1,2
trusted,7,8.31,7,2,2,2
trusting,8,7.35,7,2,2,2
trusts,6,7.01,6,1,2,2
trusty,6,6.8,6,2,2,2
truthful,8,7.09,6,2,2,2
tubby,5,5.12,4,2,2,2
tubular,7,6.32,7,3,3,2
tuck,4,6.91,3,1,1,2
tucked,6,7.04,4,1,2,2
tucking,7,5.13,5,2,2,2
tugged,6,6.18,4,1,2,2
tugging,7,6.01,5,2,2,2
Tulane,6,6.86,5,2,0,2
tumbled,7,5.81,6,2,2,2
tuned,5,8.54,4,1,2,2
turgid,6,5.26,5,2,1,2
Tommy's,7,5.97,5,2,0,2
Tom's,5,6.93,4,1,2,2
tonal,5,6.4,4,2,2,2
tongued,7,4.91,4,1,2,2
tonight's,9,6.7,6,2,3,2
tooling,7,6.7,5,2,2,2
toothy,6,4.6,4,2,2,2
tootsie,7,4.92,5,2,0,2
topical,7,7.3,6,3,2,2
topless,7,6.78,6,2,2,2
topped,6,7.03,4,1,2,2
topple,6,5.57,4,2,1,2
toppled,7,5.62,5,2,2,2
tore,4,7.39,3,1,1,2
torn,4,8.33,4,1,2,2
torrid,6,5.02,5,2,1,2
tortured,8,7.89,6,2,2,2
tossed,6,8.15,4,1,2,2
totaled,7,5.7,5,2,2,2
totaling,8,6.47,6,3,2,2
totalled,8,5.45,5,2,2,2
totally,7,10.56,5,3,2,2
tote,4,6.88,3,1,1,2
touched,7,8.83,4,1,2,2
touchy,6,6.7,4,2,2,2
toughen,7,4.62,4,2,2,2
tougher,7,7.64,4,2,2,2
toughest,8,6.84,6,2,2,2
toured,6,6.8,4,1,2,2
towed,5,6.2,3,1,2,2
towering,8,6.2,5,2,2,2
toying,6,6.32,4,2,2,2
traced,6,7.81,5,1,2,2
tracked,7,7.51,5,1,2,2
traded,6,8.69,6,2,2,2
trailed,7,6.06,5,1,2,2
trailing,8,7.69,6,2,2,2
trained,7,9.35,5,1,2,2
trample,7,6.68,6,2,1,2
trampled,8,6.25,7,2,2,2
translate,9,8.96,8,2,1,2
thorny,6,6.3,5,2,2,2
thorough,8,8.47,4,2,1,2
thoroughly,10,8.93,6,3,2,2
Thor's,6,4.67,4,1,2,2
thoughtful,10,7.8,5,2,2,2
thrash,6,7.04,4,1,1,2
thrashed,8,6.3,5,1,2,2
threaded,8,7.57,6,2,2,2
threading,9,6.93,6,2,2,2
threaten,8,8.33,5,2,2,2
threatened,10,9.06,6,2,3,2
threatens,9,7.69,6,2,3,2
threw,5,8.84,3,1,1,2
thrice,6,6.69,4,1,1,2
thrilled,8,7.63,5,1,2,2
thrilling,9,6.33,6,2,2,2
thrive,6,7.25,4,1,1,2
thrived,7,5.58,5,1,2,2
thrives,7,5.97,5,1,2,2
thriving,8,6.75,6,2,2,2
throaty,7,4.97,5,2,2,2
throbbed,8,5.59,5,1,2,2
throbbing,9,7.6,6,2,2,2
thrown,6,9.25,4,1,2,2
thumbed,7,4.88,4,1,2,2
thumped,7,4.74,5,1,2,2
thwart,6,6.23,5,1,1,2
ticked,6,6.55,4,1,2,2
ticking,7,6.59,5,2,2,2
tickled,7,6.64,5,2,2,2
tidal,5,8.16,4,2,2,2
tidy,4,6.7,4,2,1,2
tied,4,9.33,3,1,2,2
tiered,6,5,4,1,2,2
tiger's,7,5.08,5,2,2,2
tight,5,9.87,3,1,1,2
tighten,7,7.41,4,2,2,2
tightened,9,7.07,5,2,3,2
tighter,7,7.52,4,2,2,2
tightly,7,8.45,5,2,2,2
tiled,5,5.88,4,1,2,2
tilled,6,4.19,4,1,2,2
tilted,6,6.85,6,2,2,2
tilting,7,6.28,6,2,2,2
timed,5,7.83,4,1,2,2
timeless,8,6.7,6,2,2,2
timely,6,8.37,5,2,2,2
time's,6,6.66,4,1,2,2
timid,5,6.61,5,2,1,2
Tim's,5,6.68,4,1,2,2
tingling,8,6.4,7,3,2,2
tiniest,7,5.9,7,3,2,2
tinny,5,5.31,4,2,2,2
tinted,6,6.1,6,2,2,2
tipped,6,6.99,4,1,2,2
tipping,7,6.49,5,2,2,2
tipsy,5,4.45,5,2,1,2
tiptoe,6,5.41,5,2,2,2
tired,5,9.86,4,1,2,2
tiresome,8,6.84,5,2,2,2
tiring,6,6.63,5,2,2,2
titled,6,8.75,5,2,2,2
titular,7,5.62,6,3,2,2
toasted,7,6.63,6,2,2,2
today's,7,9.52,5,2,3,2
toiled,6,4.37,4,1,2,2
told,4,11.56,4,1,1,2
tolerant,8,7.85,8,3,2,2
tolerate,8,8.25,7,3,2,2
tells,5,10.26,4,1,2,2
tempered,8,6.57,6,2,2,2
tempt,5,6.16,5,1,1,2
tempted,7,8.13,7,2,2,2
tempting,8,7.14,7,2,2,2
tend,4,10.35,4,1,1,2
tended,6,7.8,6,2,2,2
tending,7,6.51,6,2,2,2
tensed,6,6.17,5,1,2,2
tensile,7,5.41,5,2,1,2
tenuous,7,6.38,7,2,2,2
tepid,5,5.01,5,2,1,2
termed,6,7.14,4,1,2,2
terminate,9,7.98,7,3,2,2
terrible,8,9.42,6,3,2,2
terribly,8,8.79,7,3,3,2
terrific,8,8.27,7,3,2,2
terrified,9,7.55,7,3,3,2
terse,5,6.42,3,1,1,2
tested,6,9.74,6,2,2,2
testify,7,7.62,7,3,2,2
testy,5,5.85,5,2,1,2
textual,7,7.13,8,2,2,2
textured,8,6.48,7,2,2,2
thanked,7,6.99,5,1,2,2
thankful,8,7.73,6,2,2,2
thanking,8,7.35,6,2,2,2
that'd,6,7.17,5,2,2,2
that'll,7,8,4,2,2,2
that's,6,12.37,4,1,2,2
thawed,6,5.67,3,1,2,2
their's,7,5.69,4,1,0,2
thematic,8,6.42,7,3,2,2
then,4,13.47,3,1,1,2
thence,6,5.91,4,1,1,2
thereby,7,8.74,5,2,2,2
there'd,7,6.89,4,1,2,2
therefore,9,10.98,6,2,2,2
there'll,8,7.15,4,1,2,2
thereof,7,8.56,5,2,2,2
thereon,7,5.12,5,2,2,2
there're,8,6.29,4,2,0,2
there's,7,11.68,4,1,2,2
thereto,7,5.72,5,2,2,2
there've,8,5.25,4,1,2,2
thermal,7,8.35,4,2,2,2
they'd,6,9.54,3,1,2,2
they'll,7,9.9,3,1,2,2
