10,7.52,11,4,0,1
12,7.52,11,4,0,1
11,7.52,8,4,0,0
12,7.51,10,4,0,1
11,7.51,9,3,0,1
12,7.51,9,3,0,0
10,7.51,10,4,0,1
11,7.5,12,5,0,0
12,7.5,11,4,0,0
10,7.5,9,4,0,1
12,7.49,10,5,0,0
10,7.49,9,3,0,0
11,7.49,11,4,0,0
10,7.48,9,3,0,0
11,7.48,11,3,0,1
11,7.48,8,3,0,1
14,7.48,11,4,0,1
12,7.48,11,4,0,1
12,7.47,10,5,0,1
12,7.47,12,5,0,0
11,7.47,9,3,0,0
10,7.47,9,4,0,1
12,7.47,12,4,0,1
11,7.47,11,4,0,0
12,7.47,12,5,0,0
13,7.47,12,5,0,0
12,7.46,9,4,0,0
10,7.45,10,2,0,1
10,7.45,11,4,0,1
11,7.45,10,3,0,1
11,7.45,10,4,0,1
11,7.44,9,4,0,0
10,7.44,10,4,0,1
12,7.44,11,4,0,1
11,7.44,10,4,0,0
11,7.43,11,5,0,1
9,7.43,10,3,0,1
11,7.43,9,4,0,1
11,7.43,8,3,0,0
11,7.43,9,4,0,1
12,7.43,10,5,0,1
12,7.43,10,4,0,1
11,7.43,8,3,0,0
10,7.42,9,3,0,0
11,7.4,10,4,0,1
11,7.4,9,3,0,1
11,7.4,11,5,0,0
10,7.4,9,4,0,0
10,7.4,9,4,0,0
11,7.4,11,3,0,1
13,7.39,10,3,0,0
13,7.39,12,5,0,0
10,7.39,9,3,0,1
10,7.38,9,3,0,1
12,7.38,11,5,0,0
12,7.38,12,4,0,1
13,7.38,12,5,0,1
13,7.38,11,5,0,0
10,7.38,10,4,0,0
11,7.38,9,4,0,1
10,7.38,9,3,0,1
13,7.37,9,4,0,1
10,7.37,9,4,0,0
11,7.37,9,4,0,1
10,7.37,9,3,0,0
11,7.37,10,5,0,1
12,7.36,11,3,0,0
10,7.36,9,4,0,1
12,7.36,11,5,0,1
11,7.35,8,3,0,0
10,7.35,9,4,0,0
10,7.35,10,3,0,1
10,7.35,10,3,0,0
11,7.35,10,5,0,1
10,7.35,9,3,0,1
11,7.35,10,4,0,1
10,7.35,9,4,0,0
10,7.34,10,4,0,1
10,7.34,10,3,0,0
11,7.34,9,4,0,1
10,7.34,10,4,0,1
11,7.33,8,3,0,0
10,7.33,9,4,0,1
10,7.33,10,4,0,0
12,7.33,10,4,0,1
13,7.33,11,5,0,0
12,7.32,10,5,0,1
13,7.32,12,4,0,1
12,7.32,9,4,0,1
12,7.32,11,4,0,1
10,7.32,9,3,0,0
13,7.32,11,4,0,0
14,7.32,14,5,0,0
10,7.32,9,3,0,1
14,7.32,11,4,0,1
11,7.31,9,3,0,0
10,7.31,10,4,0,1
10,7.31,9,3,0,0
12,7.31,11,5,0,0
11,7.31,9,3,0,1
11,7.3,10,4,0,1
13,7.3,13,5,0,1
14,7.3,12,5,0,1
14,7.3,12,5,0,0
10,7.29,9,5,0,0
11,7.29,9,4,0,1
11,7.29,9,3,0,0
14,7.29,13,5,0,1
13,7.29,13,4,0,1
11,7.29,11,5,0,0
11,7.29,10,4,0,0
13,7.29,11,4,0,1
12,7.29,9,3,0,0
12,7.28,9,4,0,1
11,7.28,11,3,0,0
11,7.27,10,5,0,0
10,7.27,10,4,0,1
10,7.26,10,4,0,1
12,7.26,9,4,0,0
10,7.26,9,4,0,0
11,7.26,11,4,0,0
11,7.26,9,2,0,0
11,7.25,11,4,0,0
11,7.25,9,4,0,0
11,7.25,8,4,0,1
11,7.25,9,5,0,0
11,7.25,11,4,0,1
12,7.25,10,4,0,1
12,7.25,11,5,0,1
11,7.25,9,3,0,1
10,7.24,10,4,0,1
10,7.24,10,4,0,1
10,7.24,9,4,0,1
10,7.24,9,3,0,1
10,7.24,9,3,0,1
13,7.24,12,6,0,0
11,7.23,10,3,0,0
13,7.23,13,5,0,1
11,7.23,9,4,0,0
11,7.23,9,4,0,1
10,7.23,10,4,0,1
10,7.23,9,3,0,1
10,7.23,9,4,0,1
13,7.22,12,4,0,0
12,7.22,7,3,0,0
13,7.22,12,4,0,1
11,7.22,10,4,0,0
11,7.21,9,4,0,1
10,7.21,9,4,0,1
10,7.21,10,4,0,0
10,7.21,9,4,0,0
10,7.2,9,4,0,1
11,7.2,10,4,0,1
10,7.2,9,4,0,1
10,7.2,11,4,0,1
11,7.2,9,4,0,1
12,7.2,11,5,0,1
12,7.2,10,5,0,0
10,7.2,10,4,0,1
10,7.2,10,4,0,0
13,7.19,11,5,0,0
11,7.19,11,4,0,1
11,7.18,9,4,0,0
12,7.18,12,5,0,1
11,7.18,10,4,0,0
10,7.18,9,3,0,1
12,7.18,8,4,0,1
12,7.18,11,5,0,0
12,7.18,9,4,0,1
11,7.17,9,4,0,1
14,7.17,12,5,0,1
11,7.17,8,3,0,0
12,7.16,9,4,0,1
10,7.16,9,3,0,1
10,7.16,9,4,0,0
10,7.16,10,5,0,1
11,7.16,9,3,0,0
11,7.16,10,3,0,1
11,7.15,9,4,0,1
12,7.15,10,5,0,0
11,7.15,10,5,0,0
11,7.15,10,4,0,0
13,7.15,12,4,0,0
17,7.15,15,7,0,1
13,7.15,10,5,0,1
13,7.15,12,5,0,0
10,7.14,10,4,0,0
10,7.14,9,4,0,0
11,7.14,10,4,0,0
11,7.14,9,3,0,1
11,7.13,9,4,0,0
11,7.13,9,2,0,0
14,7.13,12,4,0,1
17,7.13,15,6,0,1
11,7.13,9,4,0,1
11,7.13,10,4,0,1
12,7.13,12,4,0,0
10,7.12,10,4,0,0
11,7.12,10,4,0,1
11,7.12,10,4,0,1
10,7.12,9,3,0,1
11,7.12,10,4,0,1
10,7.12,10,5,0,0
12,7.11,11,5,0,1
12,7.11,12,5,0,0
10,7.11,9,4,0,0
13,7.11,13,5,0,0
13,7.11,12,5,0,0
11,7.1,10,5,0,0
13,7.1,9,4,0,1
11,7.1,9,4,0,0
11,7.1,9,4,0,1
12,7.1,12,5,0,1
10,7.1,9,4,0,1
10,7.1,9,4,0,1
11,7.1,11,5,0,1
13,7.1,11,5,0,1
10,7.1,9,4,0,1
10,7.09,9,3,0,1
10,7.09,9,4,0,0
11,7.09,11,5,0,0
12,7.09,12,5,0,0
10,7.09,9,3,0,1
11,7.09,8,3,0,0
12,7.08,10,4,0,1
11,7.08,11,3,0,0
15,7.08,12,6,0,0
10,7.08,10,4,0,1
13,7.08,12,5,0,1
12,7.08,9,4,0,1
10,7.08,10,4,0,1
10,7.08,9,3,0,1
12,7.08,9,3,0,0
11,7.08,11,4,0,1
12,7.07,8,4,0,0
12,7.07,9,5,0,1
12,7.07,7,3,0,0
12,7.07,13,5,0,1
9,7.07,10,3,0,1
10,7.07,9,3,0,1
10,7.07,9,4,0,0
11,7.07,10,4,0,0
10,7.07,10,2,0,0
11,7.07,10,4,0,1
9,7.06,9,5,0,0
10,7.06,10,4,0,1
11,7.06,9,3,0,0
11,7.05,11,4,0,1
12,7.05,11,5,0,1
11,7.05,11,4,0,1
10,7.05,9,4,0,0
10,7.05,9,4,0,0
11,7.05,8,4,0,0
13,7.05,14,5,0,1
12,7.04,11,4,0,0
15,7.04,13,5,0,0
13,7.04,11,4,0,1
10,7.04,9,3,0,0
16,7.03,16,5,0,1
11,7.03,9,3,0,0
10,7.03,9,4,0,0
11,7.03,11,5,0,1
10,7.03,9,4,0,1
10,7.03,9,3,0,1
13,7.03,10,3,0,1
11,7.03,10,3,0,0
11,7.03,11,4,0,1
10,7.02,10,4,0,0
12,7.02,9,3,0,1
12,7.02,11,5,0,1
16,7.02,13,6,0,1
11,7.02,9,4,0,0
11,7.02,9,4,0,1
11,7.02,8,3,0,1
11,7.02,10,4,0,1
12,7.02,11,4,0,1
11,7.02,10,4,0,0
12,7.02,11,5,0,1
10,7.02,9,3,0,1
12,7.01,11,4,0,0
14,7.01,14,6,0,1
10,7.01,9,4,0,1
11,7.01,8,3,0,1
12,7.01,11,4,0,0
11,7.01,10,5,0,0
11,7.01,8,3,0,1
11,7.01,8,3,0,0
12,7,9,5,0,0
10,7,9,4,0,0
15,7,11,5,0,0
12,7,11,3,0,0
12,7,13,5,0,0
10,6.99,10,4,0,0
13,6.99,12,5,0,1
10,6.99,9,4,0,1
12,6.99,11,4,0,1
13,6.99,12,4,0,0
10,6.99,9,4,0,1
10,6.98,9,3,0,0
13,6.98,11,5,0,1
11,6.98,11,4,0,0
10,6.98,9,4,0,0
10,6.98,9,4,0,0
12,6.97,9,4,0,0
11,6.97,9,4,0,1
11,6.97,9,4,0,0
13,6.97,11,5,0,0
11,6.97,10,3,0,1
10,6.97,9,4,0,1
11,6.97,8,4,0,0
12,6.97,12,4,0,0
12,6.97,10,3,0,0
10,6.96,9,4,0,1
12,6.96,11,4,0,0
10,6.96,10,3,0,0
10,6.96,9,5,0,0
14,6.96,11,5,0,1
11,6.96,8,4,0,0
10,6.96,9,3,0,1
10,6.96,9,3,0,0
11,6.95,8,3,0,0
11,6.95,10,4,0,0
14,6.95,11,4,0,0
12,6.95,11,5,0,0
11,6.95,10,4,0,0
11,6.95,8,3,0,1
12,6.95,11,4,0,0
12,6.94,11,5,0,0
12,6.94,10,4,0,0
10,6.94,9,4,0,0
10,6.94,9,4,0,1
11,6.94,9,5,0,1
14,6.94,13,4,0,1
10,6.94,9,5,0,1
10,6.94,9,3,0,0
12,6.94,11,4,0,1
9,6.94,10,4,0,1
14,6.93,11,5,0,1
12,6.93,10,4,0,1
13,6.93,13,5,0,0
10,6.93,9,4,0,1
10,6.93,9,4,0,0
12,6.93,10,4,0,0
11,6.93,10,4,0,1
11,6.93,10,3,0,1
11,6.92,10,5,0,1
13,6.92,11,5,0,1
11,6.92,8,4,0,0
10,6.92,9,3,0,1
11,6.92,9,4,0,0
11,6.92,10,4,0,1
11,6.92,10,5,0,1
10,6.92,9,3,0,0
10,6.91,9,4,0,1
11,6.9,9,3,0,1
11,6.9,9,3,0,1
11,6.9,10,3,0,1
10,6.9,9,5,0,1
10,6.9,9,4,0,1
11,6.9,12,4,0,0
11,6.9,9,3,0,1
11,6.9,8,3,0,1
12,6.9,10,3,0,1
12,6.9,12,5,0,1
10,6.9,11,4,0,0
10,6.9,9,4,0,0
9,6.89,10,4,0,1
12,6.89,11,5,0,0
12,6.89,10,3,0,1
10,6.89,10,4,0,0
10,6.89,9,3,0,1
15,6.89,12,5,0,0
11,6.88,8,3,0,0
10,6.88,9,4,0,1
14,6.88,13,5,0,1
10,6.88,9,3,0,0
11,6.88,10,4,0,1
13,6.87,11,4,0,1
11,6.87,10,5,0,1
11,6.87,10,4,0,1
11,6.87,10,4,0,0
11,6.86,10,4,0,0
11,6.86,11,4,0,0
11,6.86,10,3,0,1
12,6.86,11,4,0,1
11,6.86,9,4,0,1
10,6.86,9,4,0,0
11,6.86,9,5,0,0
13,6.85,12,5,0,0
11,6.85,9,3,0,0
10,6.85,10,4,0,1
12,6.85,10,5,0,0
12,6.85,10,5,0,1
10,6.84,10,3,0,1
11,6.84,9,4,0,1
12,6.84,10,5,0,0
10,6.84,9,4,0,1
11,6.84,9,4,0,0
12,6.84,10,5,0,0
12,6.84,8,3,0,0
11,6.84,9,3,0,0
12,6.83,11,4,0,1
11,6.83,9,4,0,1
10,6.83,9,4,0,0
14,6.83,13,6,0,1
